id,date.entered,Weeks,Counts
85,2000-07-08,6,43.0
85,2000-07-08,7,35.0
85,2000-07-08,8,27.0
85,2000-07-08,9,25.0
85,2000-07-08,10,22.0
85,2000-07-08,11,22.0
85,2000-07-08,12,27.0
85,2000-07-08,13,27.0
85,2000-07-08,14,27.0
85,2000-07-08,15,31.0
85,2000-07-08,16,31.0
85,2000-07-08,17,30.0
85,2000-07-08,18,34.0
85,2000-07-08,19,31.0
85,2000-07-08,20,34.0
85,2000-07-08,21,34.0
85,2000-07-08,22,38.0
85,2000-07-08,23,45.0
85,2000-07-08,24,50.0
85,2000-07-08,25,
85,2000-07-08,26,
85,2000-07-08,27,
85,2000-07-08,28,
85,2000-07-08,29,
85,2000-07-08,30,
85,2000-07-08,31,
85,2000-07-08,32,
85,2000-07-08,33,
85,2000-07-08,34,
85,2000-07-08,35,
85,2000-07-08,36,
85,2000-07-08,37,
85,2000-07-08,38,
85,2000-07-08,39,
85,2000-07-08,40,
85,2000-07-08,41,
85,2000-07-08,42,
85,2000-07-08,43,
85,2000-07-08,44,
85,2000-07-08,45,
85,2000-07-08,46,
85,2000-07-08,47,
85,2000-07-08,48,
85,2000-07-08,49,
85,2000-07-08,50,
85,2000-07-08,51,
85,2000-07-08,52,
85,2000-07-08,53,
85,2000-07-08,54,
85,2000-07-08,55,
85,2000-07-08,56,
85,2000-07-08,57,
85,2000-07-08,58,
85,2000-07-08,59,
85,2000-07-08,60,
85,2000-07-08,61,
85,2000-07-08,62,
85,2000-07-08,63,
85,2000-07-08,64,
85,2000-07-08,65,
85,2000-07-08,66,
85,2000-07-08,67,
85,2000-07-08,68,
85,2000-07-08,69,
85,2000-07-08,70,
85,2000-07-08,71,
85,2000-07-08,72,
85,2000-07-08,73,
85,2000-07-08,74,
85,2000-07-08,75,
85,2000-07-08,76,
86,2000-04-08,1,90.0
86,2000-04-08,2,77.0
86,2000-04-08,3,66.0
86,2000-04-08,4,61.0
86,2000-04-08,5,59.0
86,2000-04-08,6,47.0
86,2000-04-08,7,39.0
86,2000-04-08,8,33.0
86,2000-04-08,9,32.0
86,2000-04-08,10,31.0
86,2000-04-08,11,28.0
86,2000-04-08,12,27.0
86,2000-04-08,13,22.0
86,2000-04-08,14,27.0
86,2000-04-08,15,31.0
86,2000-04-08,16,39.0
86,2000-04-08,17,45.0
86,2000-04-08,18,50.0
86,2000-04-08,19,53.0
86,2000-04-08,20,59.0
86,2000-04-08,21,
86,2000-04-08,22,
86,2000-04-08,23,
86,2000-04-08,24,
86,2000-04-08,25,
86,2000-04-08,26,
86,2000-04-08,27,
86,2000-04-08,28,
86,2000-04-08,29,
86,2000-04-08,30,
86,2000-04-08,31,
86,2000-04-08,32,
86,2000-04-08,33,
86,2000-04-08,34,
86,2000-04-08,35,
86,2000-04-08,36,
86,2000-04-08,37,
86,2000-04-08,38,
86,2000-04-08,39,
86,2000-04-08,40,
86,2000-04-08,41,
86,2000-04-08,42,
86,2000-04-08,43,
86,2000-04-08,44,
86,2000-04-08,45,
86,2000-04-08,46,
86,2000-04-08,47,
86,2000-04-08,48,
86,2000-04-08,49,
86,2000-04-08,50,
86,2000-04-08,51,
86,2000-04-08,52,
86,2000-04-08,53,
86,2000-04-08,54,
86,2000-04-08,55,
86,2000-04-08,56,
86,2000-04-08,57,
86,2000-04-08,58,
86,2000-04-08,59,
86,2000-04-08,60,
86,2000-04-08,61,
86,2000-04-08,62,
86,2000-04-08,63,
86,2000-04-08,64,
86,2000-04-08,65,
86,2000-04-08,66,
86,2000-04-08,67,
86,2000-04-08,68,
86,2000-04-08,69,
86,2000-04-08,70,
86,2000-04-08,71,
86,2000-04-08,72,
86,2000-04-08,73,
86,2000-04-08,74,
86,2000-04-08,75,
86,2000-04-08,76,
87,1999-11-20,1,74.0
87,1999-11-20,2,66.0
87,1999-11-20,3,52.0
87,1999-11-20,4,39.0
87,1999-11-20,5,39.0
87,1999-11-20,6,39.0
87,1999-11-20,7,39.0
87,1999-11-20,8,46.0
87,1999-11-20,9,47.0
87,1999-11-20,10,54.0
87,1999-11-20,11,91.0
87,1999-11-20,12,28.0
87,1999-11-20,13,22.0
87,1999-11-20,14,33.0
87,1999-11-20,15,46.0
87,1999-11-20,16,70.0
87,1999-11-20,17,87.0
87,1999-11-20,18,93.0
87,1999-11-20,19,
87,1999-11-20,20,
87,1999-11-20,21,
87,1999-11-20,22,
87,1999-11-20,23,
87,1999-11-20,24,
87,1999-11-20,25,
87,1999-11-20,26,
87,1999-11-20,27,
87,1999-11-20,28,
87,1999-11-20,29,
87,1999-11-20,30,
87,1999-11-20,31,
87,1999-11-20,32,
87,1999-11-20,33,
87,1999-11-20,34,
87,1999-11-20,35,
87,1999-11-20,36,
87,1999-11-20,37,
87,1999-11-20,38,
87,1999-11-20,39,
87,1999-11-20,40,
87,1999-11-20,41,
87,1999-11-20,42,
87,1999-11-20,43,
87,1999-11-20,44,
87,1999-11-20,45,
87,1999-11-20,46,
87,1999-11-20,47,
87,1999-11-20,48,
87,1999-11-20,49,
87,1999-11-20,50,
87,1999-11-20,51,
87,1999-11-20,52,
87,1999-11-20,53,
87,1999-11-20,54,
87,1999-11-20,55,
87,1999-11-20,56,
87,1999-11-20,57,
87,1999-11-20,58,
87,1999-11-20,59,
87,1999-11-20,60,
87,1999-11-20,61,
87,1999-11-20,62,
87,1999-11-20,63,
87,1999-11-20,64,
87,1999-11-20,65,
87,1999-11-20,66,
87,1999-11-20,67,
87,1999-11-20,68,
87,1999-11-20,69,
87,1999-11-20,70,
87,1999-11-20,71,
87,1999-11-20,72,
87,1999-11-20,73,
87,1999-11-20,74,
87,1999-11-20,75,
87,1999-11-20,76,
88,2000-08-26,1,64.0
88,2000-08-26,2,55.0
88,2000-08-26,3,43.0
88,2000-08-26,4,41.0
88,2000-08-26,5,37.0
88,2000-08-26,6,31.0
88,2000-08-26,7,30.0
88,2000-08-26,8,29.0
88,2000-08-26,9,28.0
88,2000-08-26,10,26.0
88,2000-08-26,11,23.0
88,2000-08-26,12,23.0
88,2000-08-26,13,25.0
88,2000-08-26,14,32.0
88,2000-08-26,15,32.0
88,2000-08-26,16,37.0
88,2000-08-26,17,37.0
88,2000-08-26,18,41.0
88,2000-08-26,19,46.0
88,2000-08-26,20,48.0
88,2000-08-26,21,49.0
88,2000-08-26,22,
88,2000-08-26,23,
88,2000-08-26,24,
88,2000-08-26,25,
88,2000-08-26,26,
88,2000-08-26,27,
88,2000-08-26,28,
88,2000-08-26,29,
88,2000-08-26,30,
88,2000-08-26,31,
88,2000-08-26,32,
88,2000-08-26,33,
88,2000-08-26,34,
88,2000-08-26,35,
88,2000-08-26,36,
88,2000-08-26,37,
88,2000-08-26,38,
88,2000-08-26,39,
88,2000-08-26,40,
88,2000-08-26,41,
88,2000-08-26,42,
88,2000-08-26,43,
88,2000-08-26,44,
88,2000-08-26,45,
88,2000-08-26,46,
88,2000-08-26,47,
88,2000-08-26,48,
88,2000-08-26,49,
88,2000-08-26,50,
88,2000-08-26,51,
88,2000-08-26,52,
88,2000-08-26,53,
88,2000-08-26,54,
88,2000-08-26,55,
88,2000-08-26,56,
88,2000-08-26,57,
88,2000-08-26,58,
88,2000-08-26,59,
88,2000-08-26,60,
88,2000-08-26,61,
88,2000-08-26,62,
88,2000-08-26,63,
88,2000-08-26,64,
88,2000-08-26,65,
88,2000-08-26,66,
88,2000-08-26,67,
88,2000-08-26,68,
88,2000-08-26,69,
88,2000-08-26,70,
88,2000-08-26,71,
88,2000-08-26,72,
88,2000-08-26,73,
88,2000-08-26,74,
88,2000-08-26,75,
88,2000-08-26,76,
89,2000-04-29,1,62.0
89,2000-04-29,2,32.0
89,2000-04-29,3,30.0
89,2000-04-29,4,23.0
89,2000-04-29,5,26.0
89,2000-04-29,6,30.0
89,2000-04-29,7,35.0
89,2000-04-29,8,32.0
89,2000-04-29,9,32.0
89,2000-04-29,10,25.0
89,2000-04-29,11,23.0
89,2000-04-29,12,28.0
89,2000-04-29,13,27.0
89,2000-04-29,14,29.0
89,2000-04-29,15,27.0
89,2000-04-29,16,31.0
89,2000-04-29,17,31.0
89,2000-04-29,18,33.0
89,2000-04-29,19,40.0
89,2000-04-29,20,51.0
89,2000-04-29,21,
89,2000-04-29,22,
89,2000-04-29,23,
89,2000-04-29,24,
89,2000-04-29,25,
89,2000-04-29,26,
89,2000-04-29,27,
89,2000-04-29,28,
89,2000-04-29,29,
89,2000-04-29,30,
89,2000-04-29,31,
89,2000-04-29,32,
89,2000-04-29,33,
89,2000-04-29,34,
89,2000-04-29,35,
89,2000-04-29,36,
89,2000-04-29,37,
89,2000-04-29,38,
89,2000-04-29,39,
89,2000-04-29,40,
89,2000-04-29,41,
89,2000-04-29,42,
89,2000-04-29,43,
89,2000-04-29,44,
89,2000-04-29,45,
89,2000-04-29,46,
89,2000-04-29,47,
89,2000-04-29,48,
89,2000-04-29,49,
89,2000-04-29,50,
89,2000-04-29,51,
89,2000-04-29,52,
89,2000-04-29,53,
89,2000-04-29,54,
89,2000-04-29,55,
89,2000-04-29,56,
89,2000-04-29,57,
89,2000-04-29,58,
89,2000-04-29,59,
89,2000-04-29,60,
89,2000-04-29,61,
89,2000-04-29,62,
89,2000-04-29,63,
89,2000-04-29,64,
89,2000-04-29,65,
89,2000-04-29,66,
89,2000-04-29,67,
89,2000-04-29,68,
89,2000-04-29,69,
89,2000-04-29,70,
89,2000-04-29,71,
89,2000-04-29,72,
89,2000-04-29,73,
89,2000-04-29,74,
89,2000-04-29,75,
89,2000-04-29,76,
90,1999-10-16,1,71.0
90,1999-10-16,2,52.0
90,1999-10-16,3,51.0
90,1999-10-16,4,51.0
90,1999-10-16,5,51.0
90,1999-10-16,6,48.0
90,1999-10-16,7,41.0
90,1999-10-16,8,37.0
90,1999-10-16,9,29.0
90,1999-10-16,10,26.0
90,1999-10-16,11,26.0
90,1999-10-16,12,23.0
90,1999-10-16,13,30.0
90,1999-10-16,14,28.0
90,1999-10-16,15,27.0
90,1999-10-16,16,25.0
90,1999-10-16,17,31.0
90,1999-10-16,18,43.0
90,1999-10-16,19,56.0
90,1999-10-16,20,70.0
90,1999-10-16,21,
90,1999-10-16,22,
90,1999-10-16,23,
90,1999-10-16,24,
90,1999-10-16,25,
90,1999-10-16,26,
90,1999-10-16,27,
90,1999-10-16,28,
90,1999-10-16,29,
90,1999-10-16,30,
90,1999-10-16,31,
90,1999-10-16,32,
90,1999-10-16,33,
90,1999-10-16,34,
90,1999-10-16,35,
90,1999-10-16,36,
90,1999-10-16,37,
90,1999-10-16,38,
90,1999-10-16,39,
90,1999-10-16,40,
90,1999-10-16,41,
90,1999-10-16,42,
90,1999-10-16,43,
90,1999-10-16,44,
90,1999-10-16,45,
90,1999-10-16,46,
90,1999-10-16,47,
90,1999-10-16,48,
90,1999-10-16,49,
90,1999-10-16,50,
90,1999-10-16,51,
90,1999-10-16,52,
90,1999-10-16,53,
90,1999-10-16,54,
90,1999-10-16,55,
90,1999-10-16,56,
90,1999-10-16,57,
90,1999-10-16,58,
90,1999-10-16,59,
90,1999-10-16,60,
90,1999-10-16,61,
90,1999-10-16,62,
90,1999-10-16,63,
90,1999-10-16,64,
90,1999-10-16,65,
90,1999-10-16,66,
90,1999-10-16,67,
90,1999-10-16,68,
90,1999-10-16,69,
90,1999-10-16,70,
90,1999-10-16,71,
90,1999-10-16,72,
90,1999-10-16,73,
90,1999-10-16,74,
90,1999-10-16,75,
90,1999-10-16,76,
91,1999-10-09,1,84.0
91,1999-10-09,2,61.0
91,1999-10-09,3,45.0
91,1999-10-09,4,43.0
91,1999-10-09,5,40.0
91,1999-10-09,6,38.0
91,1999-10-09,7,36.0
91,1999-10-09,8,31.0
91,1999-10-09,9,34.0
91,1999-10-09,10,34.0
91,1999-10-09,11,40.0
91,1999-10-09,12,36.0
91,1999-10-09,13,36.0
91,1999-10-09,14,23.0
91,1999-10-09,15,41.0
91,1999-10-09,16,62.0
91,1999-10-09,17,70.0
91,1999-10-09,18,71.0
91,1999-10-09,19,79.0
91,1999-10-09,20,78.0
91,1999-10-09,21,
91,1999-10-09,22,
91,1999-10-09,23,
91,1999-10-09,24,
91,1999-10-09,25,
91,1999-10-09,26,
91,1999-10-09,27,
91,1999-10-09,28,
91,1999-10-09,29,
91,1999-10-09,30,
91,1999-10-09,31,
91,1999-10-09,32,
91,1999-10-09,33,
91,1999-10-09,34,
91,1999-10-09,35,
91,1999-10-09,36,
91,1999-10-09,37,
91,1999-10-09,38,
91,1999-10-09,39,
91,1999-10-09,40,
91,1999-10-09,41,
91,1999-10-09,42,
91,1999-10-09,43,
91,1999-10-09,44,
91,1999-10-09,45,
91,1999-10-09,46,
91,1999-10-09,47,
91,1999-10-09,48,
91,1999-10-09,49,
91,1999-10-09,50,
91,1999-10-09,51,
91,1999-10-09,52,
91,1999-10-09,53,
91,1999-10-09,54,
91,1999-10-09,55,
91,1999-10-09,56,
91,1999-10-09,57,
91,1999-10-09,58,
91,1999-10-09,59,
91,1999-10-09,60,
91,1999-10-09,61,
91,1999-10-09,62,
91,1999-10-09,63,
91,1999-10-09,64,
91,1999-10-09,65,
91,1999-10-09,66,
91,1999-10-09,67,
91,1999-10-09,68,
91,1999-10-09,69,
91,1999-10-09,70,
91,1999-10-09,71,
91,1999-10-09,72,
91,1999-10-09,73,
91,1999-10-09,74,
91,1999-10-09,75,
91,1999-10-09,76,
92,2000-05-27,1,78.0
92,2000-05-27,2,67.0
92,2000-05-27,3,58.0
92,2000-05-27,4,53.0
92,2000-05-27,5,46.0
92,2000-05-27,6,41.0
92,2000-05-27,7,32.0
92,2000-05-27,8,27.0
92,2000-05-27,9,26.0
92,2000-05-27,10,23.0
92,2000-05-27,11,26.0
92,2000-05-27,12,27.0
92,2000-05-27,13,32.0
92,2000-05-27,14,32.0
92,2000-05-27,15,44.0
92,2000-05-27,16,46.0
92,2000-05-27,17,47.0
92,2000-05-27,18,50.0
92,2000-05-27,19,52.0
92,2000-05-27,20,58.0
92,2000-05-27,21,
92,2000-05-27,22,
92,2000-05-27,23,
92,2000-05-27,24,
92,2000-05-27,25,
92,2000-05-27,26,
92,2000-05-27,27,
92,2000-05-27,28,
92,2000-05-27,29,
92,2000-05-27,30,
92,2000-05-27,31,
92,2000-05-27,32,
92,2000-05-27,33,
92,2000-05-27,34,
92,2000-05-27,35,
92,2000-05-27,36,
92,2000-05-27,37,
92,2000-05-27,38,
92,2000-05-27,39,
92,2000-05-27,40,
92,2000-05-27,41,
92,2000-05-27,42,
92,2000-05-27,43,
92,2000-05-27,44,
92,2000-05-27,45,
92,2000-05-27,46,
92,2000-05-27,47,
92,2000-05-27,48,
92,2000-05-27,49,
92,2000-05-27,50,
92,2000-05-27,51,
92,2000-05-27,52,
92,2000-05-27,53,
92,2000-05-27,54,
92,2000-05-27,55,
92,2000-05-27,56,
92,2000-05-27,57,
92,2000-05-27,58,
92,2000-05-27,59,
92,2000-05-27,60,
92,2000-05-27,61,
92,2000-05-27,62,
92,2000-05-27,63,
92,2000-05-27,64,
92,2000-05-27,65,
92,2000-05-27,66,
92,2000-05-27,67,
92,2000-05-27,68,
92,2000-05-27,69,
92,2000-05-27,70,
92,2000-05-27,71,
92,2000-05-27,72,
92,2000-05-27,73,
92,2000-05-27,74,
92,2000-05-27,75,
92,2000-05-27,76,
93,2000-08-12,1,61.0
93,2000-08-12,2,41.0
93,2000-08-12,3,28.0
93,2000-08-12,4,26.0
93,2000-08-12,5,23.0
93,2000-08-12,6,29.0
93,2000-08-12,7,30.0
93,2000-08-12,8,40.0
93,2000-08-12,9,66.0
93,2000-08-12,10,86.0
93,2000-08-12,11,100.0
93,2000-08-12,12,
93,2000-08-12,13,
93,2000-08-12,14,
93,2000-08-12,15,
93,2000-08-12,16,
93,2000-08-12,17,
93,2000-08-12,18,
93,2000-08-12,19,
93,2000-08-12,20,
93,2000-08-12,21,
93,2000-08-12,22,
93,2000-08-12,23,
93,2000-08-12,24,
93,2000-08-12,25,
93,2000-08-12,26,
93,2000-08-12,27,
93,2000-08-12,28,
93,2000-08-12,29,
93,2000-08-12,30,
93,2000-08-12,31,
93,2000-08-12,32,
93,2000-08-12,33,
93,2000-08-12,34,
93,2000-08-12,35,
93,2000-08-12,36,
93,2000-08-12,37,
93,2000-08-12,38,
93,2000-08-12,39,
93,2000-08-12,40,
93,2000-08-12,41,
93,2000-08-12,42,
93,2000-08-12,43,
93,2000-08-12,44,
93,2000-08-12,45,
93,2000-08-12,46,
93,2000-08-12,47,
93,2000-08-12,48,
93,2000-08-12,49,
93,2000-08-12,50,
93,2000-08-12,51,
93,2000-08-12,52,
93,2000-08-12,53,
93,2000-08-12,54,
93,2000-08-12,55,
93,2000-08-12,56,
93,2000-08-12,57,
93,2000-08-12,58,
93,2000-08-12,59,
93,2000-08-12,60,
93,2000-08-12,61,
93,2000-08-12,62,
93,2000-08-12,63,
93,2000-08-12,64,
93,2000-08-12,65,
93,2000-08-12,66,
93,2000-08-12,67,
93,2000-08-12,68,
93,2000-08-12,69,
93,2000-08-12,70,
93,2000-08-12,71,
93,2000-08-12,72,
93,2000-08-12,73,
93,2000-08-12,74,
93,2000-08-12,75,
93,2000-08-12,76,
94,2000-04-08,1,75.0
94,2000-04-08,2,58.0
94,2000-04-08,3,51.0
94,2000-04-08,4,36.0
94,2000-04-08,5,33.0
94,2000-04-08,6,31.0
94,2000-04-08,7,26.0
94,2000-04-08,8,24.0
94,2000-04-08,9,24.0
94,2000-04-08,10,29.0
94,2000-04-08,11,34.0
94,2000-04-08,12,39.0
94,2000-04-08,13,46.0
94,2000-04-08,14,47.0
94,2000-04-08,15,48.0
94,2000-04-08,16,49.0
94,2000-04-08,17,58.0
94,2000-04-08,18,63.0
94,2000-04-08,19,73.0
94,2000-04-08,20,87.0
94,2000-04-08,21,
94,2000-04-08,22,
94,2000-04-08,23,
94,2000-04-08,24,
94,2000-04-08,25,
94,2000-04-08,26,
94,2000-04-08,27,
94,2000-04-08,28,
94,2000-04-08,29,
94,2000-04-08,30,
94,2000-04-08,31,
94,2000-04-08,32,
94,2000-04-08,33,
94,2000-04-08,34,
94,2000-04-08,35,
94,2000-04-08,36,
94,2000-04-08,37,
94,2000-04-08,38,
94,2000-04-08,39,
94,2000-04-08,40,
94,2000-04-08,41,
94,2000-04-08,42,
94,2000-04-08,43,
94,2000-04-08,44,
94,2000-04-08,45,
94,2000-04-08,46,
94,2000-04-08,47,
94,2000-04-08,48,
94,2000-04-08,49,
94,2000-04-08,50,
94,2000-04-08,51,
94,2000-04-08,52,
94,2000-04-08,53,
94,2000-04-08,54,
94,2000-04-08,55,
94,2000-04-08,56,
94,2000-04-08,57,
94,2000-04-08,58,
94,2000-04-08,59,
94,2000-04-08,60,
94,2000-04-08,61,
94,2000-04-08,62,
94,2000-04-08,63,
94,2000-04-08,64,
94,2000-04-08,65,
94,2000-04-08,66,
94,2000-04-08,67,
94,2000-04-08,68,
94,2000-04-08,69,
94,2000-04-08,70,
94,2000-04-08,71,
94,2000-04-08,72,
94,2000-04-08,73,
94,2000-04-08,74,
94,2000-04-08,75,
94,2000-04-08,76,
95,2000-08-05,1,66.0
95,2000-08-05,2,66.0
95,2000-08-05,3,66.0
95,2000-08-05,4,61.0
95,2000-08-05,5,49.0
95,2000-08-05,6,42.0
95,2000-08-05,7,36.0
95,2000-08-05,8,33.0
95,2000-08-05,9,28.0
95,2000-08-05,10,24.0
95,2000-08-05,11,26.0
95,2000-08-05,12,26.0
95,2000-08-05,13,28.0
95,2000-08-05,14,29.0
95,2000-08-05,15,27.0
95,2000-08-05,16,31.0
95,2000-08-05,17,31.0
95,2000-08-05,18,26.0
95,2000-08-05,19,25.0
95,2000-08-05,20,25.0
95,2000-08-05,21,30.0
95,2000-08-05,22,40.0
95,2000-08-05,23,36.0
95,2000-08-05,24,41.0
95,2000-08-05,25,
95,2000-08-05,26,
95,2000-08-05,27,
95,2000-08-05,28,
95,2000-08-05,29,
95,2000-08-05,30,
95,2000-08-05,31,
95,2000-08-05,32,
95,2000-08-05,33,
95,2000-08-05,34,
95,2000-08-05,35,
95,2000-08-05,36,
95,2000-08-05,37,
95,2000-08-05,38,
95,2000-08-05,39,
95,2000-08-05,40,
95,2000-08-05,41,
95,2000-08-05,42,
95,2000-08-05,43,
95,2000-08-05,44,
95,2000-08-05,45,
95,2000-08-05,46,
95,2000-08-05,47,
95,2000-08-05,48,
95,2000-08-05,49,
95,2000-08-05,50,
95,2000-08-05,51,
95,2000-08-05,52,
95,2000-08-05,53,
95,2000-08-05,54,
95,2000-08-05,55,
95,2000-08-05,56,
95,2000-08-05,57,
95,2000-08-05,58,
95,2000-08-05,59,
95,2000-08-05,60,
95,2000-08-05,61,
95,2000-08-05,62,
95,2000-08-05,63,
95,2000-08-05,64,
95,2000-08-05,65,
95,2000-08-05,66,
95,2000-08-05,67,
95,2000-08-05,68,
95,2000-08-05,69,
95,2000-08-05,70,
95,2000-08-05,71,
95,2000-08-05,72,
95,2000-08-05,73,
95,2000-08-05,74,
95,2000-08-05,75,
95,2000-08-05,76,
96,2000-01-29,1,85.0
96,2000-01-29,2,68.0
96,2000-01-29,3,58.0
96,2000-01-29,4,44.0
96,2000-01-29,5,40.0
96,2000-01-29,6,33.0
96,2000-01-29,7,30.0
96,2000-01-29,8,29.0
96,2000-01-29,9,37.0
96,2000-01-29,10,29.0
96,2000-01-29,11,29.0
96,2000-01-29,12,24.0
96,2000-01-29,13,36.0
96,2000-01-29,14,46.0
96,2000-01-29,15,52.0
96,2000-01-29,16,61.0
96,2000-01-29,17,83.0
96,2000-01-29,18,93.0
96,2000-01-29,19,91.0
96,2000-01-29,20,89.0
96,2000-01-29,21,
96,2000-01-29,22,
96,2000-01-29,23,
96,2000-01-29,24,
96,2000-01-29,25,
96,2000-01-29,26,
96,2000-01-29,27,
96,2000-01-29,28,
96,2000-01-29,29,
96,2000-01-29,30,
96,2000-01-29,31,
96,2000-01-29,32,
96,2000-01-29,33,
96,2000-01-29,34,
96,2000-01-29,35,
96,2000-01-29,36,
96,2000-01-29,37,
96,2000-01-29,38,
96,2000-01-29,39,
96,2000-01-29,40,
96,2000-01-29,41,
96,2000-01-29,42,
96,2000-01-29,43,
96,2000-01-29,44,
96,2000-01-29,45,
96,2000-01-29,46,
96,2000-01-29,47,
96,2000-01-29,48,
96,2000-01-29,49,
96,2000-01-29,50,
96,2000-01-29,51,
96,2000-01-29,52,
96,2000-01-29,53,
96,2000-01-29,54,
96,2000-01-29,55,
96,2000-01-29,56,
96,2000-01-29,57,
96,2000-01-29,58,
96,2000-01-29,59,
96,2000-01-29,60,
96,2000-01-29,61,
96,2000-01-29,62,
96,2000-01-29,63,
96,2000-01-29,64,
96,2000-01-29,65,
96,2000-01-29,66,
96,2000-01-29,67,
96,2000-01-29,68,
96,2000-01-29,69,
96,2000-01-29,70,
96,2000-01-29,71,
96,2000-01-29,72,
96,2000-01-29,73,
96,2000-01-29,74,
96,2000-01-29,75,
96,2000-01-29,76,
97,2000-04-22,1,74.0
97,2000-04-22,2,58.0
97,2000-04-22,3,53.0
97,2000-04-22,4,42.0
97,2000-04-22,5,35.0
97,2000-04-22,6,31.0
97,2000-04-22,7,29.0
97,2000-04-22,8,25.0
97,2000-04-22,9,29.0
97,2000-04-22,10,26.0
97,2000-04-22,11,24.0
97,2000-04-22,12,33.0
97,2000-04-22,13,46.0
97,2000-04-22,14,48.0
97,2000-04-22,15,57.0
97,2000-04-22,16,62.0
97,2000-04-22,17,74.0
97,2000-04-22,18,82.0
97,2000-04-22,19,85.0
97,2000-04-22,20,87.0
97,2000-04-22,21,
97,2000-04-22,22,
97,2000-04-22,23,
97,2000-04-22,24,
97,2000-04-22,25,
97,2000-04-22,26,
97,2000-04-22,27,
97,2000-04-22,28,
97,2000-04-22,29,
97,2000-04-22,30,
97,2000-04-22,31,
97,2000-04-22,32,
97,2000-04-22,33,
97,2000-04-22,34,
97,2000-04-22,35,
97,2000-04-22,36,
97,2000-04-22,37,
97,2000-04-22,38,
97,2000-04-22,39,
97,2000-04-22,40,
97,2000-04-22,41,
97,2000-04-22,42,
97,2000-04-22,43,
97,2000-04-22,44,
97,2000-04-22,45,
97,2000-04-22,46,
97,2000-04-22,47,
97,2000-04-22,48,
97,2000-04-22,49,
97,2000-04-22,50,
97,2000-04-22,51,
97,2000-04-22,52,
97,2000-04-22,53,
97,2000-04-22,54,
97,2000-04-22,55,
97,2000-04-22,56,
97,2000-04-22,57,
97,2000-04-22,58,
97,2000-04-22,59,
97,2000-04-22,60,
97,2000-04-22,61,
97,2000-04-22,62,
97,2000-04-22,63,
97,2000-04-22,64,
97,2000-04-22,65,
97,2000-04-22,66,
97,2000-04-22,67,
97,2000-04-22,68,
97,2000-04-22,69,
97,2000-04-22,70,
97,2000-04-22,71,
97,2000-04-22,72,
97,2000-04-22,73,
97,2000-04-22,74,
97,2000-04-22,75,
97,2000-04-22,76,
98,2000-06-17,1,69.0
98,2000-06-17,2,63.0
98,2000-06-17,3,54.0
98,2000-06-17,4,50.0
98,2000-06-17,5,45.0
98,2000-06-17,6,42.0
98,2000-06-17,7,31.0
98,2000-06-17,8,28.0
98,2000-06-17,9,24.0
98,2000-06-17,10,34.0
98,2000-06-17,11,42.0
98,2000-06-17,12,53.0
98,2000-06-17,13,65.0
98,2000-06-17,14,66.0
98,2000-06-17,15,77.0
98,2000-06-17,16,94.0
98,2000-06-17,17,99.0
98,2000-06-17,18,
98,2000-06-17,19,
98,2000-06-17,20,
98,2000-06-17,21,
98,2000-06-17,22,93.0
98,2000-06-17,23,91.0
98,2000-06-17,24,91.0
98,2000-06-17,25,90.0
98,2000-06-17,26,89.0
98,2000-06-17,27,86.0
98,2000-06-17,28,
98,2000-06-17,29,
98,2000-06-17,30,
98,2000-06-17,31,
98,2000-06-17,32,
98,2000-06-17,33,
98,2000-06-17,34,
98,2000-06-17,35,
98,2000-06-17,36,
98,2000-06-17,37,
98,2000-06-17,38,
98,2000-06-17,39,
98,2000-06-17,40,
98,2000-06-17,41,
98,2000-06-17,42,
98,2000-06-17,43,
98,2000-06-17,44,
98,2000-06-17,45,
98,2000-06-17,46,
98,2000-06-17,47,
98,2000-06-17,48,
98,2000-06-17,49,
98,2000-06-17,50,
98,2000-06-17,51,
98,2000-06-17,52,
98,2000-06-17,53,
98,2000-06-17,54,
98,2000-06-17,55,
98,2000-06-17,56,
98,2000-06-17,57,
98,2000-06-17,58,
98,2000-06-17,59,
98,2000-06-17,60,
98,2000-06-17,61,
98,2000-06-17,62,
98,2000-06-17,63,
98,2000-06-17,64,
98,2000-06-17,65,
98,2000-06-17,66,
98,2000-06-17,67,
98,2000-06-17,68,
98,2000-06-17,69,
98,2000-06-17,70,
98,2000-06-17,71,
98,2000-06-17,72,
98,2000-06-17,73,
98,2000-06-17,74,
98,2000-06-17,75,
98,2000-06-17,76,
99,2000-01-22,1,75.0
99,2000-01-22,2,55.0
99,2000-01-22,3,47.0
99,2000-01-22,4,36.0
99,2000-01-22,5,36.0
99,2000-01-22,6,30.0
99,2000-01-22,7,30.0
99,2000-01-22,8,31.0
99,2000-01-22,9,26.0
99,2000-01-22,10,25.0
99,2000-01-22,11,25.0
99,2000-01-22,12,26.0
99,2000-01-22,13,26.0
99,2000-01-22,14,28.0
99,2000-01-22,15,34.0
99,2000-01-22,16,47.0
99,2000-01-22,17,58.0
99,2000-01-22,18,68.0
99,2000-01-22,19,80.0
99,2000-01-22,20,82.0
99,2000-01-22,21,
99,2000-01-22,22,
99,2000-01-22,23,
99,2000-01-22,24,
99,2000-01-22,25,
99,2000-01-22,26,
99,2000-01-22,27,
99,2000-01-22,28,
99,2000-01-22,29,
99,2000-01-22,30,
99,2000-01-22,31,
99,2000-01-22,32,
